#Trabalho Fisica Aplicada a Computação - Mestre Nuno#Sensores BMP280 - 1º Ano - FAC 2018-19
#Suavização T(ºC)   Suavização P(Pa)    T(ºC)    P(Pa)    Media T(ºC)    Media P(Pa)

27.75		 99388.02		 27.75		 99388.00		 27.75		 99387.67
27.75		 99389.41		 27.75		 99390.00		 27.75		 99387.67
27.75		 99388.42		 27.75		 99388.00		 27.75		 99388.67
27.75		 99388.13		 27.75		 99388.00		 27.75		 99388.67
27.75		 99388.74		 27.75		 99389.00		 27.75		 99388.67
27.75		 99388.92		 27.75		 99389.00		 27.75		 99388.67
27.76		 99390.38		 27.76		 99391.00		 27.75		 99388.67
27.76		 99389.42		 27.75		 99389.00		 27.75		 99388.67
27.76		 99389.13		 27.75		 99389.00		 27.76		 99389.67
27.75		 99387.64		 27.75		 99387.00		 27.76		 99389.67
27.76		 99388.60		 27.76		 99389.00		 27.76		 99389.67
27.76		 99388.88		 27.76		 99389.00		 27.76		 99388.34
27.75		 99388.27		 27.75		 99388.00		 27.76		 99388.34
27.75		 99388.78		 27.75		 99389.00		 27.76		 99388.34
27.75		 99388.94		 27.75		 99389.00		 27.75		 99388.67
27.75		 99388.28		 27.75		 99388.00		 27.75		 99388.67
27.75		 99388.09		 27.75		 99388.00		 27.75		 99388.67
27.75		 99387.33		 27.75		 99387.00		 27.75		 99387.67
27.75		 99386.40		 27.75		 99386.00		 27.75		 99387.67
27.75		 99386.12		 27.75		 99386.00		 27.75		 99387.67
27.75		 99388.14		 27.75		 99389.00		 27.75		 99387.00
27.76		 99390.14		 27.76		 99391.00		 27.75		 99387.00
27.76		 99390.75		 27.76		 99391.00		 27.75		 99387.00
27.75		 99389.53		 27.75		 99389.00		 27.76		 99390.34
27.76		 99389.86		 27.76		 99390.00		 27.76		 99390.34
27.76		 99389.96		 27.76		 99390.00		 27.76		 99390.34
27.76		 99390.69		 27.76		 99391.00		 27.76		 99390.34
27.76		 99390.91		 27.76		 99391.00		 27.76		 99390.34
27.76		 99390.28		 27.75		 99390.00		 27.76		 99390.34
27.75		 99389.39		 27.75		 99389.00		 27.76		 99390.00
27.75		 99389.12		 27.75		 99389.00		 27.76		 99390.00
27.75		 99388.34		 27.75		 99388.00		 27.76		 99390.00
27.75		 99388.80		 27.75		 99389.00		 27.75		 99388.67
27.75		 99388.94		 27.75		 99389.00		 27.75		 99388.67
27.76		 99388.28		 27.76		 99388.00		 27.75		 99388.67
27.75		 99387.39		 27.75		 99387.00		 27.75		 99388.00
27.75		 99387.12		 27.75		 99387.00		 27.75		 99388.00
27.75		 99388.44		 27.75		 99389.00		 27.75		 99388.00
27.75		 99388.83		 27.75		 99389.00		 27.75		 99388.34
27.75		 99389.65		 27.75		 99390.00		 27.75		 99388.34
27.75		 99386.39		 27.74		 99385.00		 27.75		 99388.34
27.74		 99385.42		 27.74		 99385.00		 27.75		 99386.67
27.75		 99385.83		 27.75		 99386.00		 27.75		 99386.67
27.75		 99386.65		 27.75		 99387.00		 27.75		 99386.67
27.75		 99386.89		 27.75		 99387.00		 27.75		 99386.67
27.75		 99386.27		 27.75		 99386.00		 27.75		 99386.67
27.75		 99387.48		 27.75		 99388.00		 27.75		 99386.67
27.75		 99387.85		 27.75		 99388.00		 27.75		 99387.34
27.75		 99385.16		 27.75		 99384.00		 27.75		 99387.34
27.75		 99386.45		 27.75		 99387.00		 27.75		 99387.34
27.75		 99386.84		 27.75		 99387.00		 27.75		 99386.00
27.75		 99388.35		 27.75		 99389.00		 27.75		 99386.00
27.75		 99388.81		 27.75		 99389.00		 27.75		 99386.00
27.75		 99386.85		 27.75		 99386.00		 27.75		 99388.00
27.75		 99386.96		 27.75		 99387.00		 27.75		 99388.00
27.75		 99386.99		 27.75		 99387.00		 27.75		 99388.00
27.75		 99387.00		 27.75		 99387.00		 27.75		 99387.00
27.75		 99386.30		 27.75		 99386.00		 27.75		 99387.00
27.75		 99386.09		 27.75		 99386.00		 27.75		 99387.00
27.75		 99386.03		 27.75		 99386.00		 27.75		 99386.00
27.75		 99387.41		 27.75		 99388.00		 27.75		 99386.00
27.75		 99387.82		 27.75		 99388.00		 27.75		 99386.00
27.75		 99387.25		 27.75		 99387.00		 27.75		 99387.67
27.75		 99387.08		 27.75		 99387.00		 27.75		 99387.67
27.75		 99387.03		 27.75		 99387.00		 27.75		 99387.67
27.76		 99387.71		 27.76		 99388.00		 27.75		 99387.34
27.76		 99387.92		 27.76		 99388.00		 27.75		 99387.34
27.75		 99387.98		 27.75		 99388.00		 27.75		 99387.34
27.75		 99385.89		 27.74		 99385.00		 27.75		 99387.00
27.74		 99385.27		 27.74		 99385.00		 27.75		 99387.00
27.74		 99384.39		 27.74		 99384.00		 27.75		 99387.00
27.75		 99386.92		 27.75		 99388.00		 27.75		 99385.67
27.75		 99387.67		 27.75		 99388.00		 27.75		 99385.67
27.75		 99387.90		 27.75		 99388.00		 27.75		 99385.67
27.75		 99387.97		 27.75		 99388.00		 27.75		 99388.00
27.75		 99388.00		 27.75		 99388.00		 27.75		 99388.00
27.75		 99386.60		 27.74		 99386.00		 27.75		 99388.00
27.74		 99386.18		 27.74		 99386.00		 27.75		 99386.67
27.75		 99387.46		 27.75		 99388.00		 27.75		 99386.67
27.74		 99386.44		 27.74		 99386.00		 27.75		 99386.67
27.74		 99386.14		 27.74		 99386.00		 27.75		 99386.67
27.75		 99387.44		 27.75		 99388.00		 27.75		 99386.67
27.75		 99388.53		 27.75		 99389.00		 27.75		 99386.67
27.75		 99388.86		 27.75		 99389.00		 27.75		 99388.67
27.75		 99388.26		 27.75		 99388.00		 27.75		 99388.67
27.75		 99388.08		 27.75		 99388.00		 27.75		 99388.67
27.75		 99388.03		 27.75		 99388.00		 27.75		 99388.00
27.74		 99387.31		 27.74		 99387.00		 27.75		 99388.00
27.74		 99387.10		 27.74		 99387.00		 27.75		 99388.00
27.74		 99386.33		 27.75		 99386.00		 27.74		 99386.67
27.75		 99386.80		 27.75		 99387.00		 27.74		 99386.67
27.75		 99386.94		 27.75		 99387.00		 27.74		 99386.67
27.75		 99387.68		 27.75		 99388.00		 27.75		 99387.34
